Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
70,,461.375000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
71,,154.680000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
72,,151.220000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
73,,45.160000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
74,,173.337500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
75,,145.110000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
76,,462.275000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
77,,127.800000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
78,,151.362500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
79,,45.280000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
80,,155.865000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
81,,159.030000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
82,,442.200000,+,5.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
83,,453.575000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
84,,453.975000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
85,,156.007500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,2.50,,10W,,,,,
86,,173.262500,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,12.50,,10W,,,,,
87,,154.665000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
88,,47.180000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
89,,159.555000,,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,10W,,,,,
